RecordID,daysSinceLastLogin,productsListed,productsPassRate,productsWished,seniorityAsMonths,socialNbFollowers,socialNbFollows,socialProductsLiked,language_de,language_en,language_es,language_fr,language_it,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,Gender_Byte,transact
52292,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52295,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52307,1.80457167202385e-04,0,0,6.1652281134402e-04,0.971938775510204,0,6.01503759398496e-02,7.43785476609904e-03,0,0,1,0,0,1,0,1,1,1,0
52309,5.35944218383022e-04,0,0,3.0826140567201e-03,0.971938775510204,0,6.01503759398496e-02,5.87199060481503e-04,0,0,0,1,0,1,0,1,1,1,0
52313,3.69055259240967e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,3.91466040321002e-03,0,0,0,1,0,1,0,1,1,1,0
52314,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,3.13172832256802e-03,1,0,0,0,0,1,0,1,1,1,0
52317,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52323,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52332,7.65246934602594e-04,0,0,6.1652281134402e-04,0.971938775510204,0,6.76691729323308e-02,0,0,0,0,1,0,1,1,0,1,1,1
52338,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52348,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52349,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
52350,3.56843871986671e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52351,2.99857398133286e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.17439812096301e-03,0,1,0,0,0,0,0,0,1,1,0
52352,9.49774564223078e-06,0,0,0,0.971938775510204,2.27272727272727e-02,6.76691729323308e-02,2.60324916813466e-02,0,1,0,0,0,1,0,1,1,1,1
52356,1.50607109469659e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52357,7.93740171529286e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52359,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52366,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52371,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
52374,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52375,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52379,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,1
52383,6.66199015762187e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52384,8.88717627951594e-04,0,0,0,0.971938775510204,0,6.76691729323308e-02,0,0,1,0,0,0,0,0,0,1,1,0
52388,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52392,8.14092483619781e-06,0,0,0.144882860665845,0.971938775510204,0.204545454545455,6.76691729323308e-02,9.78665100802505e-04,0,1,0,0,0,1,0,1,1,1,1
52400,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52404,6.90621790270781e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,5.87199060481503e-04,0,0,0,1,0,1,0,1,1,1,0
52406,8.71078957473165e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52407,5.08807802262363e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
52410,6.03785258684671e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52411,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52417,8.16806125231847e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
52418,4.43680403572781e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52427,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52434,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
52435,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52443,6.3092167480533e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,1,1,0,1,1,0
52444,8.73792599085231e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52445,8.92788090369693e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,1,1,0,1,1,0
52447,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52450,2.40157282667835e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52462,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52469,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52476,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52486,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52487,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52490,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52493,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52494,9.26708610520517e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52498,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52499,9.11783581654155e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,1,0,1,1,1,0
52502,6.8112404462855e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
52508,3.44632484732374e-04,0,0,1.10974106041924e-02,0.971938775510204,4.54545454545455e-02,6.01503759398496e-02,2.34879624192601e-03,0,1,0,0,0,1,0,1,1,1,1
52510,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52511,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52512,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52515,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,1,0,1,1,0
52517,4.04332600197824e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52521,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52526,7.6796057621466e-04,0,0,6.1652281134402e-03,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,0,0,1,0,0,0,0,0,1,1,0
52529,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52531,8.67008495055067e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,0,0,0,1,0,1,0,1,1,1,0
52532,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52535,9.19924506490352e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52538,1.8724127123255e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
52542,8.48013003770605e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.56586416128401e-03,0,1,0,0,0,1,0,1,1,1,0
52543,8.34444795710275e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
52544,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52546,9.18567685684319e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52549,8.99572194399858e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.17439812096301e-03,0,0,0,1,0,1,1,0,1,1,0
52564,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52576,9.33492714550682e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52582,2.02166300098912e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52588,2.75434623624692e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52595,9.32135893744649e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,1,0,1,1,1,0
52598,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52599,8.29017512486144e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,5.87199060481503e-04,0,1,0,0,0,1,0,1,1,1,0
52603,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,0,1,0
52606,9.33492714550682e-04,0,0,1.23304562268804e-03,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52608,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52609,2.90359652491055e-04,8.33333333333333e-02,0.66,0,0.971938775510204,4.54545454545455e-02,6.01503759398496e-02,9.78665100802505e-04,0,1,0,0,0,1,0,1,1,1,1
52611,5.12878264680462e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,7.82932080642004e-04,1,0,0,0,0,1,0,1,1,1,0
52613,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52615,2.68650519594528e-04,8.33333333333333e-02,0,0,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,1,0,0,0,0,0,0,0,1,1,0
52631,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52635,0,0.25,0.66,6.1652281134402e-03,0.971938775510204,6.81818181818182e-02,6.01503759398496e-02,1.33098453709141e-02,0,1,0,0,0,1,0,1,1,1,1
52640,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52657,8.15449304425814e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
52660,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52661,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52663,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52668,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52669,9.33492714550682e-04,0,0,1.23304562268804e-03,0.971938775510204,0,6.76691729323308e-02,1.95733020160501e-04,0,1,0,0,0,0,0,0,1,1,0
52670,4.92525952589967e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52680,7.76101501050858e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52690,9.33492714550682e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52704,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52705,7.57106009766396e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52706,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,0,0,0,1,1,0
52709,2.37443641055769e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52711,8.33087974904242e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52714,9.32135893744649e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
52720,8.7786306150333e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
52722,1.80457167202385e-04,0,0,0,0.971938775510204,0.318181818181818,6.76691729323308e-02,3.91466040321002e-04,0,1,0,0,0,0,0,0,1,1,1
52725,6.32278495611363e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52726,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52728,1.05832022870572e-04,0,0,4.31565967940814e-03,0.971938775510204,4.54545454545455e-02,6.76691729323308e-02,1.17439812096301e-03,0,1,0,0,0,1,0,1,0,1,0
52733,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52737,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52750,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
52751,8.83290344727462e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52752,1.76386704784286e-05,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52755,1.94025375262714e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.03738500685066e-02,0,1,0,0,0,0,0,0,1,1,0
52760,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52770,9.33492714550682e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
52771,9.29422252132583e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52774,9.30779072938616e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52776,1.35682080603297e-06,0,0,2.46609124537608e-03,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,1
52778,8.35801616516308e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52782,5.60366992891616e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52795,9.09069940042089e-04,0,0,0,0.971938775510204,9.09090909090909e-02,8.27067669172932e-02,0,0,1,0,0,0,0,0,0,1,1,0
52796,2.30659537025605e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52800,7.63890113796561e-04,0,0,0,0.971938775510204,6.81818181818182e-02,8.27067669172932e-02,4.89332550401253e-03,0,0,0,1,0,1,1,0,1,1,0
52803,9.33492714550682e-04,0,0,0,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52812,3.71768900853033e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52818,0,0,0,0,0.971938775510204,0,6.76691729323308e-02,1.11567821491486e-02,0,1,0,0,0,1,0,1,1,1,1
52832,5.02023698232198e-05,8.33333333333333e-02,0,3.0826140567201e-03,0.971938775510204,2.27272727272727e-02,6.76691729323308e-02,3.91466040321002e-04,0,0,1,0,0,1,0,1,1,1,1
52834,4.49107686796912e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,1,0,1,1,1,0
52836,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52839,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52840,9.25351789714484e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,1,1,0,1,1,0
52841,9.30779072938616e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
52847,6.03785258684671e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
52849,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52852,8.4122889974044e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
52859,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52869,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52874,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52880,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52883,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52890,8.15449304425814e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52893,7.70674217826726e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52894,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52904,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52909,9.17210864878286e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52914,9.33492714550682e-04,0,0,2.46609124537608e-03,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52917,7.82885605081023e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52920,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52928,8.94144911175726e-04,0,0,3.69913686806412e-03,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
52931,7.53035547348297e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,1,0,1,1,1,0
52940,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52944,5.26446472740792e-04,0,0,0,0.971938775510204,0,6.76691729323308e-02,0,0,0,0,1,0,0,0,0,1,1,0
52946,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
52947,9.32135893744649e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
52948,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52957,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52958,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52961,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52963,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52964,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52966,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,1,0,1,1,1,0
52967,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52976,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
52977,2.29302716219572e-04,0,0,2.95930949445129e-02,0.971938775510204,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,1
52980,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
52991,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
52998,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
53006,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
53008,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53019,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53023,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
53027,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
53033,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
53038,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
53039,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
53040,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53041,5.56296530473517e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,3.91466040321002e-04,0,0,0,1,0,1,1,0,1,1,0
53042,7.92383350723253e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,1,0,1,1,0
53044,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53045,4.73530461305506e-04,0,0,3.0826140567201e-03,0.971938775510204,0,6.01503759398496e-02,1.37013114112351e-03,0,1,0,0,0,0,0,0,1,1,0
53047,1.57391213499824e-04,0,0,6.1652281134402e-04,0.971938775510204,2.27272727272727e-02,6.01503759398496e-02,2.93599530240752e-03,0,1,0,0,0,0,0,0,1,1,0
53065,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
53066,9.30779072938616e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
53068,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
53076,2.93073294103121e-04,0,0,6.1652281134402e-04,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,1,0,0,0,0,1,0,1,1,1,0
53080,8.79219882309363e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
53085,3.55487051180638e-04,0,0,0,0.971938775510204,6.81818181818182e-02,6.01503759398496e-02,5.87199060481503e-04,0,0,0,0,1,1,0,1,0,1,0
53086,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
53087,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
53088,9.32135893744649e-04,0,0,0,0.971938775510204,0,6.76691729323308e-02,0,0,0,1,0,0,1,1,0,1,1,0
53089,5.63080634503682e-04,0,0,6.1652281134402e-04,0.971938775510204,0,6.76691729323308e-02,9.78665100802505e-04,0,1,0,0,0,0,0,0,1,1,0
53094,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,1,1,0,1,1,0
53096,8.48013003770605e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53097,8.03237917171517e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53105,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
53109,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53110,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53111,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53115,9.33492714550682e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
53119,9.00929015205891e-04,0,0,0,0.971938775510204,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,1,0,1,1,1,0
